gameDate;teamName;scorer;goalMinute;ownGoal;penalty;homeTeamName;awayTeamName
2010-01-12;Egypt;Emad Moteab;34;0;0;Egypt;Nigeria
2010-01-12;Egypt;Ahmed Hassan;54;0;0;Egypt;Nigeria
2010-01-12;Egypt;Gedo;87;0;0;Egypt;Nigeria
2010-01-12;Benin;Razak Omotoyossi;14;0;1;Mozambique;Benin
2010-01-12;Benin;Dario Khan;20;1;0;Mozambique;Benin
2010-01-12;Mozambique;Almiro Lobo;29;0;0;Mozambique;Benin
2010-01-12;Mozambique;Carlos Fumo Goncalves;54;0;0;Mozambique;Benin
2010-01-13;Gabon;Daniel Cousin;17;0;0;Cameroon;Gabon
2010-01-13;Zambia;Jacob Mulenga;19;0;0;Zambia;Tunisia
2010-01-13;Tunisia;Zouheir Dhaouadi;40;0;0;Zambia;Tunisia
2010-01-14;Angola;Flavio Amado;49;0;0;Angola;Malawi
2010-01-14;Angola;Manucho;55;0;0;Angola;Malawi
2010-01-14;Algeria;Rafik Halliche;43;0;0;Mali;Algeria
2010-01-15;Ivory Coast;Gervinho;23;0;0;Ivory Coast;Ghana
2010-01-15;Ivory Coast;Siaka Tiene;66;0;0;Ivory Coast;Ghana
2010-01-15;Ivory Coast;Didier Drogba;90;0;0;Ivory Coast;Ghana
2010-01-15;Ghana;Asamoah Gyan;90;0;1;Ivory Coast;Ghana
2010-01-16;Egypt;Dario Khan;47;1;0;Egypt;Mozambique
2010-01-16;Egypt;Gedo;81;0;0;Egypt;Mozambique
2010-01-16;Nigeria;Yakubu;42;0;1;Nigeria;Benin
2010-01-17;Zambia;Jacob Mulenga;8;0;0;Cameroon;Zambia
2010-01-17;Cameroon;Geremi Njitap;68;0;0;Cameroon;Zambia
2010-01-17;Cameroon;Samuel Eto'o;72;0;0;Cameroon;Zambia
2010-01-17;Zambia;Christopher Katongo;81;0;1;Cameroon;Zambia
2010-01-17;Cameroon;Mohammadou Idrissou;86;0;0;Cameroon;Zambia
2010-01-18;Mali;Frederic Kanoute;1;0;0;Mali;Malawi
2010-01-18;Mali;Seydou Keita;3;0;0;Mali;Malawi
2010-01-18;Malawi;Russel Mwafulirwa;58;0;0;Mali;Malawi
2010-01-18;Mali;Mamadou Bagayoko;85;0;0;Mali;Malawi
2010-01-19;Ghana;Andre Ayew;30;0;0;Burkina Faso;Ghana
2010-01-20;Egypt;Ahmed Elmohamady;7;0;0;Egypt;Benin
2010-01-20;Egypt;Emad Moteab;23;0;0;Egypt;Benin
2010-01-20;Nigeria;Peter Odemwingie;45;0;0;Nigeria;Mozambique
2010-01-20;Nigeria;Peter Odemwingie;47;0;0;Nigeria;Mozambique
2010-01-20;Nigeria;Obafemi Martins;86;0;0;Nigeria;Mozambique
2010-01-21;Tunisia;Amine Chermiti;1;0;0;Cameroon;Tunisia
2010-01-21;Cameroon;Samuel Eto'o;47;0;0;Cameroon;Tunisia
2010-01-21;Tunisia;Aurelien Chedjou;63;1;0;Cameroon;Tunisia
2010-01-21;Cameroon;Landry N'Guemo;64;0;0;Cameroon;Tunisia
2010-01-21;Zambia;Rainford Kalaba;28;0;0;Gabon;Zambia
2010-01-21;Zambia;James Chamanga;62;0;0;Gabon;Zambia
2010-01-21;Gabon;Fabrice Do Marcolino;83;0;0;Gabon;Zambia
2010-01-24;Ghana;Asamoah Gyan;15;0;0;Angola;Ghana
2010-01-24;Ivory Coast;Salomon Kalou;4;0;0;Ivory Coast;Algeria
2010-01-24;Algeria;Karim Matmour;39;0;0;Ivory Coast;Algeria
2010-01-24;Ivory Coast;Abdul Kader Keita;89;0;0;Ivory Coast;Algeria
2010-01-24;Algeria;Madjid Bougherra;90;0;0;Ivory Coast;Algeria
2010-01-24;Algeria;Hameur Bouazza;92;0;0;Ivory Coast;Algeria
2010-01-25;Cameroon;Achille Emana;25;0;0;Egypt;Cameroon
2010-01-25;Egypt;Ahmed Hassan;37;0;0;Egypt;Cameroon
2010-01-25;Egypt;Gedo;92;0;0;Egypt;Cameroon
2010-01-25;Egypt;Ahmed Hassan;104;0;0;Egypt;Cameroon
2010-01-28;Egypt;Hosny Abd Rabo;38;0;1;Algeria;Egypt
2010-01-28;Egypt;Mohamed Zidan;65;0;0;Algeria;Egypt
2010-01-28;Egypt;Mohamed Abdel-Shafy;80;0;0;Algeria;Egypt
2010-01-28;Egypt;Gedo;90;0;0;Algeria;Egypt
2010-01-28;Ghana;Asamoah Gyan;21;0;0;Ghana;Nigeria
2010-01-30;Nigeria;Victor Obinna;56;0;0;Nigeria;Algeria
2010-01-31;Egypt;Gedo;85;0;0;Ghana;Egypt
2010-06-11;South Africa;Siphiwe Tshabalala;55;0;0;South Africa;Mexico
2010-06-11;Mexico;Rafael Marquez;79;0;0;South Africa;Mexico
2010-06-12;Argentina;Gabriel Heinze;6;0;0;Argentina;Nigeria
2010-06-12;England;Steven Gerrard;4;0;0;England;United States
2010-06-12;United States;Clint Dempsey;40;0;0;England;United States
2010-06-12;South Korea;Lee Jung-soo;7;0;0;South Korea;Greece
2010-06-12;South Korea;Park Ji-sung;52;0;0;South Korea;Greece
2010-06-13;Slovenia;Robert Koren;79;0;0;Algeria;Slovenia
2010-06-13;Germany;Lukas Podolski;8;0;0;Germany;Australia
2010-06-13;Germany;Miroslav Klose;26;0;0;Germany;Australia
2010-06-13;Germany;Thomas Muller;68;0;0;Germany;Australia
2010-06-13;Germany;Cacau;70;0;0;Germany;Australia
2010-06-13;Ghana;Asamoah Gyan;85;0;1;Serbia;Ghana
2010-06-14;Paraguay;Antolin Alcaraz;39;0;0;Italy;Paraguay
2010-06-14;Italy;Daniele De Rossi;63;0;0;Italy;Paraguay
2010-06-14;Japan;Keisuke Honda;39;0;0;Japan;Cameroon
2010-06-14;Netherlands;Daniel Agger;46;1;0;Netherlands;Denmark
2010-06-14;Netherlands;Dirk Kuyt;85;0;0;Netherlands;Denmark
2010-06-15;Brazil;Maicon Sisenando;55;0;0;Brazil;North Korea
2010-06-15;Brazil;Elano;72;0;0;Brazil;North Korea
2010-06-15;North Korea;Ji Yun-nam;89;0;0;Brazil;North Korea
2010-06-15;Slovakia;Robert Vittek;50;0;0;New Zealand;Slovakia
2010-06-15;New Zealand;Winston Reid;90;0;0;New Zealand;Slovakia
2010-06-16;Chile;Jean Beausejour;34;0;0;Honduras;Chile
2010-06-16;Uruguay;Diego Forlan;24;0;0;South Africa;Uruguay
2010-06-16;Uruguay;Diego Forlan;80;0;1;South Africa;Uruguay
2010-06-16;Uruguay;alvaro Pereira;90;0;0;South Africa;Uruguay
2010-06-16;Switzerland;Gelson Fernandes;52;0;0;Spain;Switzerland
2010-06-17;Argentina;Park Chu-young;17;1;0;Argentina;South Korea
2010-06-17;Argentina;Gonzalo Higuain;33;0;0;Argentina;South Korea
2010-06-17;South Korea;Lee Chung-yong;45;0;0;Argentina;South Korea
2010-06-17;Argentina;Gonzalo Higuain;76;0;0;Argentina;South Korea
2010-06-17;Argentina;Gonzalo Higuain;80;0;0;Argentina;South Korea
2010-06-17;Mexico;Javier Hernandez;64;0;0;France;Mexico
2010-06-17;Mexico;Cuauhtemoc Blanco;79;0;1;France;Mexico
2010-06-17;Nigeria;Kalu Uche;16;0;0;Greece;Nigeria
2010-06-17;Greece;Dimitris Salpingidis;44;0;0;Greece;Nigeria
2010-06-17;Greece;Vasilis Torosidis;71;0;0;Greece;Nigeria
2010-06-18;Serbia;Milan Jovanovic;38;0;0;Germany;Serbia
2010-06-18;Slovenia;Valter Birsa;13;0;0;Slovenia;United States
2010-06-18;Slovenia;Zlatan Ljubijankic;42;0;0;Slovenia;United States
2010-06-18;United States;Landon Donovan;48;0;0;Slovenia;United States
2010-06-18;United States;Michael Bradley;82;0;0;Slovenia;United States
2010-06-19;Cameroon;Samuel Eto'o;10;0;0;Cameroon;Denmark
2010-06-19;Denmark;Nicklas Bendtner;33;0;0;Cameroon;Denmark
2010-06-19;Denmark;Dennis Rommedahl;61;0;0;Cameroon;Denmark
2010-06-19;Australia;Brett Holman;11;0;0;Ghana;Australia
2010-06-19;Ghana;Asamoah Gyan;25;0;1;Ghana;Australia
2010-06-19;Netherlands;Wesley Sneijder;53;0;0;Netherlands;Japan
2010-06-20;Brazil;Luis Fabiano;25;0;0;Brazil;Ivory Coast
2010-06-20;Brazil;Luis Fabiano;50;0;0;Brazil;Ivory Coast
2010-06-20;Brazil;Elano;62;0;0;Brazil;Ivory Coast
2010-06-20;Ivory Coast;Didier Drogba;79;0;0;Brazil;Ivory Coast
2010-06-20;New Zealand;Shane Smeltz;7;0;0;Italy;New Zealand
2010-06-20;Italy;Vincenzo Iaquinta;29;0;1;Italy;New Zealand
2010-06-20;Paraguay;Enrique Vera;27;0;0;Slovakia;Paraguay
2010-06-20;Paraguay;Cristian Riveros;86;0;0;Slovakia;Paraguay
2010-06-21;Chile;Mark Gonzalez;75;0;0;Chile;Switzerland
2010-06-21;Portugal;Raul Meireles;29;0;0;Portugal;North Korea
2010-06-21;Portugal;Simao Sabrosa;53;0;0;Portugal;North Korea
2010-06-21;Portugal;Hugo Almeida;56;0;0;Portugal;North Korea
2010-06-21;Portugal;Tiago Mendes;60;0;0;Portugal;North Korea
2010-06-21;Portugal;Liedson;81;0;0;Portugal;North Korea
2010-06-21;Portugal;Cristiano Ronaldo;87;0;0;Portugal;North Korea
2010-06-21;Portugal;Tiago Mendes;89;0;0;Portugal;North Korea
2010-06-21;Spain;David Villa;17;0;0;Spain;Honduras
2010-06-21;Spain;David Villa;51;0;0;Spain;Honduras
2010-06-22;Argentina;Martin Demichelis;77;0;0;Greece;Argentina
2010-06-22;Argentina;Martin Palermo;89;0;0;Greece;Argentina
2010-06-22;Uruguay;Luis Suarez;43;0;0;Mexico;Uruguay
2010-06-22;Nigeria;Kalu Uche;12;0;0;Nigeria;South Korea
2010-06-22;South Korea;Lee Jung-soo;38;0;0;Nigeria;South Korea
2010-06-22;South Korea;Park Chu-young;49;0;0;Nigeria;South Korea
2010-06-22;Nigeria;Yakubu;69;0;1;Nigeria;South Korea
2010-06-22;South Africa;Bongani Khumalo;20;0;0;South Africa;France
2010-06-22;South Africa;Katlego Mphela;37;0;0;South Africa;France
2010-06-22;France;Florent Malouda;70;0;0;South Africa;France
2010-06-23;Australia;Tim Cahill;69;0;0;Australia;Serbia
2010-06-23;Australia;Brett Holman;73;0;0;Australia;Serbia
2010-06-23;Serbia;Marko Pantelic;84;0;0;Australia;Serbia
2010-06-23;Germany;Mesut Ozil;60;0;0;Ghana;Germany
2010-06-23;England;Jermain Defoe;23;0;0;Slovenia;England
2010-06-23;United States;Landon Donovan;90;0;0;United States;Algeria
2010-06-24;Netherlands;Robin van Persie;36;0;0;Cameroon;Netherlands
2010-06-24;Cameroon;Samuel Eto'o;65;0;1;Cameroon;Netherlands
2010-06-24;Netherlands;Klaas-Jan Huntelaar;83;0;0;Cameroon;Netherlands
2010-06-24;Japan;Keisuke Honda;17;0;0;Denmark;Japan
2010-06-24;Japan;Yasuhito Endō;30;0;0;Denmark;Japan
2010-06-24;Denmark;Jon Dahl Tomasson;81;0;0;Denmark;Japan
2010-06-24;Japan;Shinji Okazaki;87;0;0;Denmark;Japan
2010-06-24;Slovakia;Robert Vittek;25;0;0;Slovakia;Italy
2010-06-24;Slovakia;Robert Vittek;73;0;0;Slovakia;Italy
2010-06-24;Italy;Antonio Di Natale;81;0;0;Slovakia;Italy
2010-06-24;Slovakia;Kamil Kopunek;89;0;0;Slovakia;Italy
2010-06-24;Italy;Fabio Quagliarella;90;0;0;Slovakia;Italy
2010-06-25;Spain;David Villa;24;0;0;Chile;Spain
2010-06-25;Spain;Andres Iniesta;37;0;0;Chile;Spain
2010-06-25;Chile;Rodrigo Millar;47;0;0;Chile;Spain
2010-06-25;Ivory Coast;Yaya Toure;14;0;0;North Korea;Ivory Coast
2010-06-25;Ivory Coast;Romaric;20;0;0;North Korea;Ivory Coast
2010-06-25;Ivory Coast;Salomon Kalou;82;0;0;North Korea;Ivory Coast
2010-06-26;Ghana;Kevin-Prince Boateng;5;0;0;United States;Ghana
2010-06-26;United States;Landon Donovan;62;0;1;United States;Ghana
2010-06-26;Ghana;Asamoah Gyan;93;0;0;United States;Ghana
2010-06-26;Uruguay;Luis Suarez;8;0;0;Uruguay;South Korea
2010-06-26;South Korea;Lee Chung-yong;68;0;0;Uruguay;South Korea
2010-06-26;Uruguay;Luis Suarez;80;0;0;Uruguay;South Korea
2010-06-27;Argentina;Carlos Tevez;26;0;0;Argentina;Mexico
2010-06-27;Argentina;Gonzalo Higuain;33;0;0;Argentina;Mexico
2010-06-27;Argentina;Carlos Tevez;52;0;0;Argentina;Mexico
2010-06-27;Mexico;Javier Hernandez;71;0;0;Argentina;Mexico
2010-06-27;Germany;Miroslav Klose;20;0;0;Germany;England
2010-06-27;Germany;Lukas Podolski;32;0;0;Germany;England
2010-06-27;England;Matthew Upson;37;0;0;Germany;England
2010-06-27;Germany;Thomas Muller;67;0;0;Germany;England
2010-06-27;Germany;Thomas Muller;70;0;0;Germany;England
2010-06-28;Brazil;Juan;34;0;0;Brazil;Chile
2010-06-28;Brazil;Luis Fabiano;38;0;0;Brazil;Chile
2010-06-28;Brazil;Robinho;59;0;0;Brazil;Chile
2010-06-28;Netherlands;Arjen Robben;18;0;0;Netherlands;Slovakia
2010-06-28;Netherlands;Wesley Sneijder;84;0;0;Netherlands;Slovakia
2010-06-28;Slovakia;Robert Vittek;90;0;1;Netherlands;Slovakia
2010-06-29;Spain;David Villa;63;0;0;Spain;Portugal
2010-07-02;Brazil;Robinho;10;0;0;Netherlands;Brazil
2010-07-02;Netherlands;Wesley Sneijder;53;0;0;Netherlands;Brazil
2010-07-02;Netherlands;Wesley Sneijder;68;0;0;Netherlands;Brazil
2010-07-02;Ghana;Sulley Muntari;45;0;0;Uruguay;Ghana
2010-07-02;Uruguay;Diego Forlan;55;0;0;Uruguay;Ghana
2010-07-03;Germany;Thomas Muller;3;0;0;Argentina;Germany
2010-07-03;Germany;Miroslav Klose;68;0;0;Argentina;Germany
2010-07-03;Germany;Arne Friedrich;74;0;0;Argentina;Germany
2010-07-03;Germany;Miroslav Klose;89;0;0;Argentina;Germany
2010-07-03;Spain;David Villa;83;0;0;Paraguay;Spain
2010-07-06;Netherlands;Giovanni van Bronckhorst;18;0;0;Uruguay;Netherlands
2010-07-06;Uruguay;Diego Forlan;41;0;0;Uruguay;Netherlands
2010-07-06;Netherlands;Wesley Sneijder;70;0;0;Uruguay;Netherlands
2010-07-06;Netherlands;Arjen Robben;73;0;0;Uruguay;Netherlands
2010-07-06;Uruguay;Maxi Pereira;90;0;0;Uruguay;Netherlands
2010-07-07;Spain;Carles Puyol;73;0;0;Germany;Spain
2010-07-10;Germany;Thomas Muller;19;0;0;Uruguay;Germany
2010-07-10;Uruguay;Edinson Cavani;28;0;0;Uruguay;Germany
2010-07-10;Uruguay;Diego Forlan;51;0;0;Uruguay;Germany
2010-07-10;Germany;Marcell Jansen;56;0;0;Uruguay;Germany
2010-07-10;Germany;Sami Khedira;82;0;0;Uruguay;Germany
2010-07-11;Spain;Andres Iniesta;116;0;0;Netherlands;Spain
2010-08-11;Faroe Islands;Joan Simun Edmundsson;28;0;0;Estonia;Faroe Islands
2010-08-11;Estonia;Kaimar Saag;90;0;0;Estonia;Faroe Islands
2010-08-11;Estonia;Raio Piiroja;90;0;0;Estonia;Faroe Islands
2010-09-02;Israel;Yossi Benayoun;7;0;0;Israel;Malta
2010-09-02;Malta;Jamie Pace;38;0;0;Israel;Malta
2010-09-02;Israel;Yossi Benayoun;64;0;1;Israel;Malta
2010-09-02;Israel;Yossi Benayoun;75;0;0;Israel;Malta
2010-09-03;Russia;Pavel Pogrebnyak;14;0;0;Andorra;Russia
2010-09-03;Russia;Pavel Pogrebnyak;64;0;1;Andorra;Russia
2010-09-03;Republic of Ireland;Keith Fahey;76;0;0;Armenia;Republic of Ireland
2010-09-03;Germany;Miroslav Klose;51;0;0;Belgium;Germany
2010-09-03;England;Jermain Defoe;3;0;0;England;Bulgaria
2010-09-03;England;Jermain Defoe;61;0;0;England;Bulgaria
2010-09-03;England;Adam Johnson;83;0;0;England;Bulgaria
2010-09-03;England;Jermain Defoe;86;0;0;England;Bulgaria
2010-09-03;Estonia;Sergei Zenjov;31;0;0;Estonia;Italy
2010-09-03;Italy;Antonio Cassano;60;0;0;Estonia;Italy
2010-09-03;Italy;Leonardo Bonucci;63;0;0;Estonia;Italy
2010-09-03;Serbia;Danko Lazovic;14;0;0;Faroe Islands;Serbia
2010-09-03;Serbia;Dejan Stankovic;18;0;0;Faroe Islands;Serbia
2010-09-03;Serbia;Nikola Zigic;90;0;0;Faroe Islands;Serbia
2010-09-03;Belarus;Syarhey Kislyak;86;0;0;France;Belarus
2010-09-03;Georgia;Aleksandr Iashvili;3;0;0;Greece;Georgia
2010-09-03;Greece;Nikos Spyropoulos;72;0;0;Greece;Georgia
2010-09-03;Iceland;Heidar Helguson;38;0;0;Iceland;Norway
2010-09-03;Norway;Brede HAngeland;59;0;0;Iceland;Norway
2010-09-03;Norway;Mohammed Abdellaoue;75;0;0;Iceland;Norway
2010-09-03;Turkey;Arda Turan;24;0;0;Kazakhstan;Turkey
2010-09-03;Turkey;Hamit Altintop;26;0;0;Kazakhstan;Turkey
2010-09-03;Turkey;Nihat Kahveci;76;0;0;Kazakhstan;Turkey
2010-09-03;Croatia;Mladen Petric;43;0;0;Latvia;Croatia
2010-09-03;Croatia;Ivica Olic;51;0;0;Latvia;Croatia
2010-09-03;Croatia;Darijo Srna;82;0;0;Latvia;Croatia
2010-09-03;Spain;Fernando Torres;18;0;0;Liechtenstein;Spain
2010-09-03;Spain;David Villa;26;0;0;Liechtenstein;Spain
2010-09-03;Spain;Fernando Torres;54;0;0;Liechtenstein;Spain
2010-09-03;Spain;David Silva;62;0;0;Liechtenstein;Spain
2010-09-03;Bosnia and Herzegovina;Senijad Ibricic;6;0;0;Luxembourg;Bosnia and Herzegovina
2010-09-03;Bosnia and Herzegovina;Miralem Pjanic;12;0;0;Luxembourg;Bosnia and Herzegovina
2010-09-03;Bosnia and Herzegovina;Edin Dzeko;16;0;0;Luxembourg;Bosnia and Herzegovina
2010-09-03;Moldova;Alexandru Suvorov;69;0;0;Moldova;Finland
2010-09-03;Moldova;Anatolie Doros;74;0;0;Moldova;Finland
2010-09-03;Montenegro;Mirko Vucinic;30;0;0;Montenegro;Wales
2010-09-03;Cyprus;Efstathios Aloneftis;3;0;0;Portugal;Cyprus
2010-09-03;Portugal;Hugo Almeida;8;0;0;Portugal;Cyprus
2010-09-03;Cyprus;Michalis Konstantinou;11;0;0;Portugal;Cyprus
2010-09-03;Portugal;Raul Meireles;29;0;0;Portugal;Cyprus
2010-09-03;Portugal;Danny;50;0;0;Portugal;Cyprus
2010-09-03;Cyprus;Ioannis Okkas;57;0;0;Portugal;Cyprus
2010-09-03;Portugal;Manuel Fernandes;60;0;0;Portugal;Cyprus
2010-09-03;Cyprus;Andreas Avraam;89;0;0;Portugal;Cyprus
2010-09-03;Romania;Bogdan Stancu;80;0;0;Romania;Albania
2010-09-03;Albania;Gjergji Muzaka;87;0;0;Romania;Albania
2010-09-03;Netherlands;Dirk Kuyt;16;0;1;San Marino;Netherlands
2010-09-03;Netherlands;Klaas-Jan Huntelaar;38;0;0;San Marino;Netherlands
2010-09-03;Netherlands;Klaas-Jan Huntelaar;48;0;0;San Marino;Netherlands
2010-09-03;Netherlands;Klaas-Jan Huntelaar;66;0;0;San Marino;Netherlands
2010-09-03;Netherlands;Ruud van Nistelrooy;89;0;0;San Marino;Netherlands
2010-09-03;Slovakia;Filip Holosko;90;0;0;Slovakia;North Macedonia
2010-09-03;Northern Ireland;Corry Evans;70;0;0;Slovenia;Northern Ireland
2010-09-03;Sweden;Pontus Wernbloom;51;0;0;Sweden;Hungary
2010-09-03;Sweden;Pontus Wernbloom;73;0;0;Sweden;Hungary
2010-09-07;Albania;Hamdi Salihi;37;0;0;Albania;Luxembourg
2010-09-07;Austria;Roland Linz;90;0;0;Austria;Kazakhstan
2010-09-07;Austria;Erwin Hoffer;90;0;0;Austria;Kazakhstan
2010-09-07;France;Karim Benzema;72;0;0;Bosnia and Herzegovina;France
2010-09-07;France;Florent Malouda;78;0;0;Bosnia and Herzegovina;France
2010-09-07;Montenegro;Elsad Zverotic;35;0;0;Bulgaria;Montenegro
2010-09-07;Lithuania;Darvydas Sernas;25;0;0;Czech Republic;Lithuania
2010-09-07;Denmark;Thomas Kahlenberg;90;0;0;Denmark;Iceland
2010-09-07;Germany;Heiko Westermann;28;0;0;Germany;Azerbaijan
2010-09-07;Germany;Lukas Podolski;45;0;0;Germany;Azerbaijan
2010-09-07;Germany;Miroslav Klose;45;0;0;Germany;Azerbaijan
2010-09-07;Germany;Rashad Sadygov;53;1;0;Germany;Azerbaijan
2010-09-07;Azerbaijan;Vagif Javadov;62;0;0;Germany;Azerbaijan
2010-09-07;Germany;Holger Badstuber;86;0;0;Germany;Azerbaijan
2010-09-07;Germany;Miroslav Klose;90;0;0;Germany;Azerbaijan
2010-09-07;Hungary;Gergely Rudolf;50;0;0;Hungary;Moldova
2010-09-07;Hungary;Vladimir Koman;66;0;0;Hungary;Moldova
2010-09-07;Moldova;Alexandru Suvorov;79;0;0;Hungary;Moldova
2010-09-07;Italy;Alberto Gilardino;11;0;0;Italy;Faroe Islands
2010-09-07;Italy;Daniele De Rossi;22;0;0;Italy;Faroe Islands
2010-09-07;Italy;Antonio Cassano;27;0;0;Italy;Faroe Islands
2010-09-07;Italy;Fabio Quagliarella;81;0;0;Italy;Faroe Islands
2010-09-07;Italy;Andrea Pirlo;90;0;0;Italy;Faroe Islands
2010-09-07;Latvia;Kaspars Gorkss;43;0;0;Malta;Latvia
2010-09-07;Latvia;Māris Verpakovskis;85;0;0;Malta;Latvia
2010-09-07;Netherlands;Klaas-Jan Huntelaar;7;0;0;Netherlands;Finland
2010-09-07;Netherlands;Klaas-Jan Huntelaar;16;0;1;Netherlands;Finland
2010-09-07;Finland;Mikael Forssell;18;0;0;Netherlands;Finland
2010-09-07;Armenia;Yura Movsisyan;41;0;0;North Macedonia;Armenia
2010-09-07;North Macedonia;Mario Gjurovski;42;0;0;North Macedonia;Armenia
2010-09-07;North Macedonia;Ilco Naumoski;90;0;1;North Macedonia;Armenia
2010-09-07;Armenia;Edgar Manucharyan;90;0;0;North Macedonia;Armenia
2010-09-07;Norway;Erik Huseklepp;21;0;0;Norway;Portugal
2010-09-07;Republic of Ireland;Kevin Kilbane;15;0;0;Republic of Ireland;Andorra
2010-09-07;Republic of Ireland;Kevin Doyle;41;0;0;Republic of Ireland;Andorra
2010-09-07;Andorra;Cristian Martinez;45;0;0;Republic of Ireland;Andorra
2010-09-07;Republic of Ireland;Robbie Keane;54;0;0;Republic of Ireland;Andorra
2010-09-07;Slovakia;Miroslav Stoch;27;0;0;Russia;Slovakia
2010-09-07;Liechtenstein;Mario Frick;46;0;0;Scotland;Liechtenstein
2010-09-07;Scotland;Kenny Miller;62;0;0;Scotland;Liechtenstein
2010-09-07;Scotland;Stephen McManus;90;0;0;Scotland;Liechtenstein
2010-09-07;Slovenia;Milivoje Novakovic;63;0;0;Serbia;Slovenia
2010-09-07;Serbia;Nikola Zigic;86;0;0;Serbia;Slovenia
2010-09-07;Sweden;Zlatan Ibrahimovic;7;0;0;Sweden;San Marino
2010-09-07;Sweden;Davide Simoncini;12;1;0;Sweden;San Marino
2010-09-07;Sweden;Aldo Junior Simoncini;26;1;0;Sweden;San Marino
2010-09-07;Sweden;Andreas Granqvist;51;0;0;Sweden;San Marino
2010-09-07;Sweden;Zlatan Ibrahimovic;77;0;0;Sweden;San Marino
2010-09-07;Sweden;Marcus Berg;90;0;0;Sweden;San Marino
2010-09-07;England;Wayne Rooney;10;0;0;Switzerland;England
2010-09-07;England;Adam Johnson;69;0;0;Switzerland;England
2010-09-07;Switzerland;Xherdan Shaqiri;71;0;0;Switzerland;England
2010-09-07;England;Darren Bent;88;0;0;Switzerland;England
2010-09-07;Belgium;Daniel Van Buyten;28;0;0;Turkey;Belgium
2010-09-07;Turkey;Hamit Altintop;48;0;0;Turkey;Belgium
2010-09-07;Turkey;Semih Şenturk;66;0;0;Turkey;Belgium
2010-09-07;Belgium;Daniel Van Buyten;68;0;0;Turkey;Belgium
2010-09-07;Turkey;Arda Turan;78;0;0;Turkey;Belgium
2010-10-08;Bosnia and Herzegovina;Vedad Ibisevic;21;0;0;Albania;Bosnia and Herzegovina
2010-10-08;Albania;Klodian Duro;45;0;0;Albania;Bosnia and Herzegovina
2010-10-08;North Macedonia;Ilco Naumoski;42;0;0;Andorra;North Macedonia
2010-10-08;North Macedonia;Vance Sikov;60;0;0;Andorra;North Macedonia
2010-10-08;Armenia;Yura Movsisyan;23;0;0;Armenia;Slovakia
2010-10-08;Slovakia;Vladimir Weiss;37;0;0;Armenia;Slovakia
2010-10-08;Armenia;Gevorg Ghazaryan;50;0;0;Armenia;Slovakia
2010-10-08;Armenia;Henrikh Mkhitaryan;89;0;0;Armenia;Slovakia
2010-10-08;Austria;Sebastian Prodl;3;0;0;Austria;Azerbaijan
2010-10-08;Austria;Marko Arnautovic;53;0;0;Austria;Azerbaijan
2010-10-08;Austria;Marko Arnautovic;90;0;0;Austria;Azerbaijan
2010-10-08;Norway;John Arne Riise;2;0;0;Cyprus;Norway
2010-10-08;Norway;John Carew;42;0;0;Cyprus;Norway
2010-10-08;Cyprus;Ioannis Okkas;58;0;0;Cyprus;Norway
2010-10-08;Czech Republic;Roman Hubnik;69;0;0;Czech Republic;Scotland
2010-10-08;Georgia;David Siradze;90;0;0;Georgia;Malta
2010-10-08;Germany;Miroslav Klose;42;0;0;Germany;Turkey
2010-10-08;Germany;Mesut Ozil;79;0;0;Germany;Turkey
2010-10-08;Germany;Miroslav Klose;87;0;0;Germany;Turkey
2010-10-08;Greece;Vasilis Torosidis;58;0;0;Greece;Latvia
2010-10-08;Hungary;Gergely Rudolf;11;0;0;Hungary;San Marino
2010-10-08;Hungary;adam Szalai;18;0;0;Hungary;San Marino
2010-10-08;Hungary;Gergely Rudolf;25;0;0;Hungary;San Marino
2010-10-08;Hungary;adam Szalai;27;0;0;Hungary;San Marino
2010-10-08;Hungary;adam Szalai;48;0;0;Hungary;San Marino
2010-10-08;Hungary;Vladimir Koman;60;0;0;Hungary;San Marino
2010-10-08;Hungary;Balazs Dzsudzsak;89;0;0;Hungary;San Marino
2010-10-08;Hungary;Zoltan Gera;90;0;1;Hungary;San Marino
2010-10-08;Belgium;Marvin Ogunjimi;52;0;0;Kazakhstan;Belgium
2010-10-08;Belgium;Marvin Ogunjimi;70;0;0;Kazakhstan;Belgium
2010-10-08;Netherlands;Klaas-Jan Huntelaar;37;0;0;Moldova;Netherlands
2010-10-08;Montenegro;Mirko Vucinic;67;0;0;Montenegro;Switzerland
2010-10-08;Portugal;Nani;29;0;0;Portugal;Denmark
2010-10-08;Portugal;Nani;31;0;0;Portugal;Denmark
2010-10-08;Denmark;Ricardo Carvalho;80;1;0;Portugal;Denmark
2010-10-08;Portugal;Cristiano Ronaldo;85;0;0;Portugal;Denmark
2010-10-08;Russia;Aleksandr Kerzhakov;11;0;0;Republic of Ireland;Russia
2010-10-08;Russia;Alan Dzagoev;29;0;0;Republic of Ireland;Russia
2010-10-08;Russia;Roman Shirokov;50;0;0;Republic of Ireland;Russia
2010-10-08;Republic of Ireland;Robbie Keane;72;0;1;Republic of Ireland;Russia
2010-10-08;Republic of Ireland;Shane Long;78;0;0;Republic of Ireland;Russia
2010-10-08;Serbia;Nikola Zigic;60;0;0;Serbia;Estonia
2010-10-08;Estonia;Tarmo Kink;63;0;0;Serbia;Estonia
